Country,Country_Code,Year,Exports_pct_GDP,FDI_net_inflows_pct_GDP,GDP_current_USD,GDP_growth_annual_pct,GDP_per_capita_current_USD,Imports_pct_GDP,Inflation_consumer_prices_annual_pct,Life_expectancy_years,Unemployment_total_pct,Brent_Oil_Price_USD_per_barrel
Bahrain,BHR,1990,101.627081964958,1.90778894252364,4809511005.31915,4.43799717642609,9342.53891401688,83.2017227159409,0.929335437489093,72.587,,23.0
Bahrain,BHR,1991,74.7571406146746,11.8008263719943,5248911170.21277,11.2299982766857,10434.1323962786,84.110655979006,0.764419735927609,72.668,1.047,20.0
Bahrain,BHR,1992,74.2108438818191,16.0788531376459,5402232446.80851,6.68999812735618,10460.1583222808,85.0810544537488,-0.172413793103312,72.785,0.968,18.0
Bahrain,BHR,1993,73.7646092157904,-4.65076878821328,5913001063.82979,12.8700067450998,11151.871495742,70.9984363701983,2.53886010362695,72.939,0.882,19.0
Bahrain,BHR,1994,71.4064825255772,3.28947938001025,6330627925.53191,-0.250001381199439,11629.3595219612,65.0669883718385,0.816910897759778,73.134,1.007,25.0
Bahrain,BHR,1995,72.1076564551807,6.473839057552,6651180851.06383,3.92999239295094,11900.9317778335,61.9790758639883,2.70403475064704,73.361,1.044,20.0
Bahrain,BHR,1996,77.3166979888113,29.5200728353759,6938166755.31915,4.11000631738246,12091.7802188235,67.0167525014943,-0.452227382530348,73.61,1.177,18.0
Bahrain,BHR,1997,69.5451087757575,4.56109666228573,7219407712.76596,3.09299923370425,12254.6662583128,61.1273402261258,2.43155133955926,73.872,1.125,25.0
Bahrain,BHR,1998,56.8165441788063,2.55221911292717,7031309042.55319,4.79000359326143,11625.0343768343,56.1848747785456,-0.366533864541774,74.138,1.114,27.0
Bahrain,BHR,1999,69.3608276441722,6.02696018271828,7528469148.93617,4.29999824426375,12123.3534715368,55.3749095101558,-1.2875879718491,74.405,1.112,30.0
Bahrain,BHR,2000,79.1806670285974,4.01154558234918,9062898936.17021,5.30006940305884,14214.4836839343,56.6284682992678,-0.70485295309079,74.673,1.081,35.0
Bahrain,BHR,2001,73.6107613220545,0.895243944446186,8976196808.51064,2.49094875338352,13573.2339887597,53.4155049554821,-1.20757180156659,74.942,1.118,50.0
Bahrain,BHR,2002,72.5085662959225,2.26180894388216,9593510638.29787,3.34855067103268,13501.4708801425,58.6250679204693,-0.495540138751154,75.209,1.137,55.0
Bahrain,BHR,2003,72.0630719982325,4.66554367760963,11074813829.7872,6.29644129075703,14486.0269029822,56.0285101569836,1.59362549800787,75.486,1.126,60.0
Bahrain,BHR,2004,78.6051459613386,6.58021002500264,13150159574.4681,6.98096175867695,15963.9493171617,62.1321640785849,2.35294117647062,75.787,1.064,65.0
Bahrain,BHR,2005,83.8940482059345,6.56659445840223,15968723404.2553,6.76899737789502,17966.1657837625,64.4194769029886,2.58620689655173,76.125,1.021,70.0
Bahrain,BHR,2006,84.6389442624741,15.7508650085886,18504760638.2979,6.4669995195042,19267.282615072,62.4652368065147,2.00746965452849,76.51,1.021,75.0
Bahrain,BHR,2007,79.6795292320647,8.08243218951671,21730000000.0,8.29396129093843,20908.4042548073,58.1055213402395,3.25666666666703,76.952,1.006,80.0
Bahrain,BHR,2008,82.5773483806233,6.97757782740497,25710904255.3191,6.24501094995797,23299.4992780392,63.3051627651981,3.52600316363721,77.457,1.015,85.0
Bahrain,BHR,2009,68.4655938651118,1.12105291032725,22938218085.1064,2.53988570158225,19465.3140745038,49.4981315443774,2.79551283550412,78.016,1.07,90.0
Bahrain,BHR,2010,66.7027150376276,0.581105356633959,26805984042.5532,4.3342989754845,21819.3291098099,48.8587714119882,1.96188468334623,78.593,1.13,95.0
Bahrain,BHR,2011,95.6363487649272,2.61026038592024,29914680851.0638,1.92815791170796,25032.7867743333,71.8932922709265,-0.40004069748808,79.141,1.21,100.0
Bahrain,BHR,2012,98.265636232926,4.83265436536461,31963404255.3191,3.80302899043062,26438.6733230428,80.5583845887584,2.75739669962979,79.622,1.2,105.0
Bahrain,BHR,2013,100.826651632348,11.0211306090707,33823324468.0851,5.29262224906203,26989.7601148469,83.7628572125021,3.30001156888442,79.998,1.184,80.0
Bahrain,BHR,2014,92.2255357196123,4.36728984042946,34772526595.7447,4.30885692657077,26451.7965647453,76.3503224222473,2.64755321246189,80.214,1.144,75.0
Bahrain,BHR,2015,79.3441035722346,0.199529633421541,32523297872.3404,2.50787205267615,23734.0551143019,68.5719566006692,1.84862742374977,80.338,1.164,70.0
Bahrain,BHR,2016,70.5882906981125,0.718174283238518,33884680851.0638,3.81499327422425,23800.001440631,62.2347072046616,2.78679347602044,80.407,1.19,65.0
Bahrain,BHR,2017,72.2538621389219,3.83300891199591,37204813829.7872,4.95383534123657,24784.7693514607,64.1753776714721,1.38671830576406,80.407,1.18,60.0
Bahrain,BHR,2018,75.7153726820796,4.18079308703845,39567978723.4043,2.05258864979861,26324.4066549559,68.3599998924555,2.08766938046978,80.412,1.188,55.0
Bahrain,BHR,2019,73.0944239873751,2.32837980010521,40446808510.6383,2.05287774418655,27259.7438599327,62.3231194108364,1.00582004702137,80.471,1.217,50.0
Bahrain,BHR,2020,70.4544358235096,2.84973228101032,35837632978.7234,-5.9113629524152,24342.8444554718,65.0065491894219,-2.31770629331379,78.683,1.765,45.0
Bahrain,BHR,2021,86.2742186726683,4.3566259787756,40840212765.9574,4.35004091668986,27147.8083882286,67.5250978124398,-0.60631938514085,78.083,1.548,70.0
Bahrain,BHR,2022,95.9613654006004,4.20018456310523,46458191489.3617,6.18016125475185,30470.5219276023,71.1798757519344,3.62574104304482,80.992,1.265,75.0
Bahrain,BHR,2023,87.351143952571,15.6428756083644,46192260638.2979,3.87811614845566,29290.1284215098,70.0967107297264,0.0746206782192256,81.284,1.049,80.0
Bahrain,BHR,2024,87.6749955249627,5.73694505846498,47109734308.5106,2.60379670648454,29653.5682731534,70.1434966226234,0.919635459817651,,1.084,85.0
Egypt,EGY,1990,20.3549060542798,1.70781419624217,42978914311.3504,5.66702915715818,735.982935028025,32.5678496868476,16.7563747077691,62.513,,23.0
Egypt,EGY,1991,27.4666666666667,0.676690666666667,37387836490.5284,1.12540459520747,622.829605007867,35.3777777777778,19.7485448195578,63.059,9.38,20.0
Egypt,EGY,1992,28.3968368080518,1.09661732566499,41855986519.4235,4.47285918408184,680.79923864551,30.9130122214234,13.6374241717218,63.585,8.92,18.0
Egypt,EGY,1993,25.8376288659794,1.05842525773196,46578631452.581,2.90079079959442,740.334217356418,30.090206185567,12.0897922868977,64.147,10.92,19.0
Egypt,EGY,1994,22.5714285714286,2.42013257142857,51897983392.6453,3.97317218034541,807.303537230487,28.0571428571429,8.15423128587096,64.663,10.93,25.0
Egypt,EGY,1995,22.5490196078431,0.994028431372549,60159245060.4541,4.64245877240639,916.326617700876,27.6960784313726,15.7422305021596,65.214,11.04,20.0
Egypt,EGY,1996,20.7497820401046,0.940414995640802,67629716981.1321,4.98873056512208,1008.97637629447,26.1987794245859,7.18710369719992,65.733,9.0,18.0
Egypt,EGY,1997,18.8416698006769,1.13537589319293,78436578171.0914,5.49235474302942,1146.20172117634,24.8965776607747,4.62560578826438,66.207,8.37,25.0
Egypt,EGY,1998,16.214335421016,1.26843702157272,84828807556.0803,5.575497460986,1212.82259820477,25.7132915796799,3.8725754642749,66.635,8.03,27.0
Egypt,EGY,1999,15.0520156046814,1.1743928153446,90710704806.8416,6.05343878467555,1268.30949160496,23.3094928478544,3.07949912638332,67.01,7.95,30.0
Egypt,EGY,2000,16.2011173184358,1.23699720670391,99838543960.0763,6.37000382991766,1366.09274372613,22.8168185827698,2.68380535348546,67.332,8.98,35.0
Egypt,EGY,2001,17.4797881237803,0.527384722609423,96684636118.5984,3.53525197391507,1295.1374184163,22.330638416504,2.26975720475956,67.612,9.26,50.0
Egypt,EGY,2002,18.3161784111903,0.759753233043019,85146067415.7303,2.39020402573726,1116.82884626213,22.6708894167326,2.73723855000334,67.846,10.01,55.0
Egypt,EGY,2003,21.7964071856287,0.295683832335329,80288461538.4615,3.19345473739745,1031.27556291284,24.3832335329341,4.50777636319304,68.045,10.91,60.0
Egypt,EGY,2004,28.2299608489594,1.59083618380383,78782467532.4675,4.0920716112534,991.255689145253,29.5899443643107,11.270619332052,68.211,10.32,65.0
Egypt,EGY,2005,30.3435468895079,5.99551598885794,89660339660.3397,4.47174447174434,1105.53920713903,32.6090993500464,4.86939696871988,68.355,11.049,70.0
Egypt,EGY,2006,29.9498138254816,9.34856726566294,107426086956.522,6.84383819379117,1298.97900203124,31.5687226809131,7.64452644526434,68.493,10.49,75.0
Egypt,EGY,2007,30.249731471536,8.87633606337272,130437828371.278,7.08782742681038,1547.74170735909,34.828141783029,9.3189690579923,68.627,8.8,80.0
Egypt,EGY,2008,33.0429927414852,5.8314126186488,162818181818.182,7.15628356605819,1896.21594269779,38.6376326074819,18.3168316831684,68.761,8.517,85.0
Egypt,EGY,2009,24.9568221070812,3.54835118019574,189147005444.646,4.67359979952391,2161.63964573927,31.596622529265,11.7634954386443,68.915,9.087,90.0
Egypt,EGY,2010,21.3492458146859,2.91601657550141,218983666061.706,5.1472348575531,2455.08194645282,26.5871042599039,11.2651882653185,69.078,8.757,95.0
Egypt,EGY,2011,20.5674276128656,-0.204542848807527,235989672977.625,1.7645719489982,2590.64384891965,24.6882065494858,10.0649259874818,69.232,11.849,100.0
Egypt,EGY,2012,16.3969666208873,1.00234071774049,279116666666.667,2.22619979863525,2996.0677072015,24.3148026512211,7.11172943343083,69.464,12.597,105.0
Egypt,EGY,2013,17.0178456245969,1.45343420769727,288434108527.132,2.18546605362143,3025.52563552448,23.3551924317351,9.46971981064921,69.632,13.154,80.0
Egypt,EGY,2014,14.2441314553991,1.50925042253521,305595408895.265,2.91591187985748,3133.39102265541,22.6760563380282,10.0702154687481,69.911,13.105,75.0
Egypt,EGY,2015,13.1838454928598,2.10258128401326,329366576819.407,4.37201907790141,3306.98159414141,21.6620974671631,10.370490343517,70.135,13.052,70.0
Egypt,EGY,2016,10.3454639403558,2.43856278142762,332441717791.411,4.34664345555447,3270.6287768197,19.9010851110947,13.813606214829,70.437,12.45,65.0
Egypt,EGY,2017,15.0140868185672,2.98301550917695,248362771739.13,4.18122099994778,2395.10333299491,27.8180475395935,29.5066083940039,70.709,11.767,60.0
Egypt,EGY,2018,17.984655608418,3.10040077579187,262588632526.73,5.3311086189448,2484.70315630508,27.9263640649779,14.4014657807422,70.974,9.855,55.0
Egypt,EGY,2019,16.6440314510365,2.82732944960686,318678815489.749,5.55209307156956,2962.98892023003,24.4799857040743,9.15279959324804,71.213,7.851,50.0
Egypt,EGY,2020,12.4727757370868,1.52462948997172,383817841547.099,3.55016483786838,3511.11381026379,19.6534798296655,5.04493288977539,69.79,7.974,45.0
Egypt,EGY,2021,10.5611502153652,1.20617861055665,424671765455.704,3.29064601202211,3827.35415374308,19.295823265447,5.21404940513043,68.976,7.441,70.0
Egypt,EGY,2022,15.0870258208479,2.39118080969079,476747720364.742,6.58784560886967,4233.30783744856,21.8960790564233,13.8956609775178,71.01,6.546,75.0
Egypt,EGY,2023,19.1060913405676,2.48546398363597,395926075163.006,3.76028052279247,3456.78968456253,21.3443094314355,33.8847763115546,71.633,6.753,80.0
Egypt,EGY,2024,16.3762422101126,11.9719350883142,389059911003.566,2.3991692678251,3338.47371395895,23.2245098772607,28.2705899322083,,6.817,85.0
Iran,IRN,1990,13.2787418004901,-0.289993217558947,124813263926.225,13.594926443584,2137.94222739877,23.801825898321,7.62767493763934,64.066,,23.0
Iran,IRN,1991,13.8243202860364,0.0171607419557352,131637664958.014,12.7161484424098,2194.43906803657,30.3698513617678,17.1285679434012,66.233,11.1,20.0
Iran,IRN,1992,13.1645906691731,0.0070970133460197,119768691216.667,3.29798191958058,1957.48507794252,27.233336583065,25.8077226162332,66.653,10.653,18.0
Iran,IRN,1993,25.4101116466448,0.325601196600586,63743623232.012,-1.47101148218381,1038.10985682067,20.6307526777243,21.2026307547761,67.037,10.573,19.0
Iran,IRN,1994,28.2861924143561,0.0027839077426266,71841461172.5964,-1.69828611909162,1167.76272513795,13.3229439837767,31.4470284237728,67.49,10.458,25.0
Iran,IRN,1995,21.6762407043299,0.0176313384274561,96419225743.6737,2.40104455220023,1550.0095955025,13.4680042116275,49.6559858462746,67.904,9.904,20.0
Iran,IRN,1996,20.1951302398727,0.0215939791939169,120403931885.441,6.35052601873645,1914.78121294313,15.0261689147315,28.9373440168137,68.328,9.1,18.0
Iran,IRN,1997,17.2779308650647,0.0465242180580812,113919163421.155,1.3503992743003,1790.06617575598,15.3716272465768,17.3492257538708,68.649,9.68,25.0
Iran,IRN,1998,12.6833809123619,0.0217633947743042,110276913362.508,2.08001178027133,1709.19334096046,16.5448387339515,17.8661342130398,69.214,10.358,27.0
Iran,IRN,1999,19.292023195998,0.0307426231739111,113848450088.351,2.00269623253435,1739.59462001458,15.5933909385954,20.0707078146866,69.686,11.176,30.0
Iran,IRN,2000,21.4670575678483,0.0355866340456932,109591707802.216,5.84552747578209,1650.01385833785,19.7901898959548,14.4767513188567,70.166,11.698,35.0
Iran,IRN,2001,19.3033203562353,0.321660450664957,126878750295.944,2.39217271207868,1881.02266635283,21.2322461232876,11.2742471332117,70.619,12.362,50.0
Iran,IRN,2002,24.4139021536457,2.73611498145264,128626917503.72,8.07882927975243,1891.25756091033,23.75878439842,14.3359337378404,71.112,12.8,55.0
Iran,IRN,2003,24.6274728309232,1.89418626211609,151911222119.488,8.6392983972006,2208.99636552406,26.0516329444029,16.4680116244792,70.464,11.529,60.0
Iran,IRN,2004,25.266928255823,1.61769687939769,187754571247.666,4.33666597851041,2672.4226651404,26.0469290707658,14.7615086970672,72.04,10.3,65.0
Iran,IRN,2005,30.3308191865397,1.28425430112768,224970371324.67,3.18980408728824,3132.0508192007,24.1096760770139,13.433118008508,72.446,11.813,70.0
Iran,IRN,2006,29.8690352505831,0.872560020177082,265602187403.643,4.99979526181222,3618.91601364428,23.2983234638014,10.0158982511924,72.895,11.519,75.0
Iran,IRN,2007,28.8436124054165,0.5769461352122,349736591832.418,8.15577352358517,4687.99166260718,21.0436945171769,17.3410404624277,73.299,10.772,80.0
Iran,IRN,2008,26.5771274521598,0.487596567096289,406070949553.875,0.250856553493634,5377.4115072957,21.6522753219841,25.4105090311987,73.683,10.63,85.0
Iran,IRN,2009,22.7114891378215,0.720530462050838,414059094949.063,1.00738545790475,5415.52280553446,20.988091086537,13.5515548281506,74.041,12.113,90.0
Iran,IRN,2010,24.399653282909,0.74916862626536,487069570463.768,5.79793830169604,6291.19443655454,19.3709904542309,10.0893629287979,74.39,13.679,95.0
Iran,IRN,2011,24.9333131264674,0.679834574763516,629082257472.368,2.6457179180628,8025.68743364356,16.2861016653904,26.2933856738608,74.721,12.491,100.0
Iran,IRN,2012,22.4753001992586,0.723850091355471,644019315003.54,-3.74717139864109,8114.08099831877,21.6140464814866,27.2568127242908,75.039,12.275,105.0
Iran,IRN,2013,25.1829067419072,0.609501593960532,500399839839.877,-1.52197920494184,6222.74194840326,21.9038111775683,36.6030355191029,75.349,10.595,80.0
Iran,IRN,2014,22.8306723891643,0.45545387401938,462284793280.825,4.98477506709476,5672.06372896319,22.5207477521518,16.6065532357449,75.635,10.68,75.0
Iran,IRN,2015,18.7208345068656,0.500987695412685,409191686496.677,-1.42488493937503,4952.73355532178,20.7017541543144,12.4846815611533,75.907,11.166,70.0
Iran,IRN,2016,20.3097816144481,0.70452835935243,478618064870.999,8.8150866425182,5710.59947089104,19.5674601594385,7.24542548952979,76.155,12.618,65.0
Iran,IRN,2017,21.8329309946109,0.983654956177998,510239893417.645,3.02685468694025,6000.93346404409,21.3227621437797,8.04492437660278,76.396,12.232,60.0
Iran,IRN,2018,29.639694129412,0.576106085876311,411903303606.044,-3.74796015711334,4783.01067340237,26.975655484871,18.0141183371874,76.621,12.195,55.0
Iran,IRN,2019,22.3147082096412,0.433347777066285,347988400957.999,-2.36143538770575,3997.4935449585,26.2770630040625,39.9073455697784,76.855,10.74,50.0
Iran,IRN,2020,18.3903748639131,0.47769170946132,280934329279.723,4.44180865358672,3202.50003502169,25.4940926265882,30.5941390387295,74.141,9.687,45.0
Iran,IRN,2021,22.0192078360416,0.34982143161472,407350685583.335,4.13089685034471,4605.14881318992,20.6531717002195,43.3890162681514,73.752,9.282,70.0
Iran,IRN,2022,25.5666185174995,0.354893288694741,422662261525.665,4.35281087521344,4721.20437099984,23.3517323048057,43.4884641742179,76.799,9.085,75.0
Iran,IRN,2023,23.9216475542357,0.310885408088419,457510482317.483,5.33235117216407,5049.29931642754,25.4719025417845,44.5791857572797,77.654,8.129,80.0
Iran,IRN,2024,23.5514720983508,0.304914200880697,475252089215.416,3.66312056830718,5190.16959024821,28.5106585810839,32.455871402917,,8.146,85.0
Iraq,IRQ,1990,7.69831832852047,-0.0037747758218375,180408064516.129,57.8178283456035,10261.4157706888,7.42796348779201,,57.587,,23.0
Iraq,IRQ,1991,1.29041072656861,1.88476429628094,407796349.663785,-64.0471069734499,22.9521327615352,2.50073024338305,180.952380952381,61.338,8.639,20.0
Iraq,IRQ,1992,0.582407539328146,0.0167969496578877,553671957.671958,32.5922111963098,30.2539012636825,1.33873809383155,83.615819209039,65.344,8.346,18.0
Iraq,IRQ,1993,0.0755486839761241,0.0778142335586011,1031944881.13189,30.2898294911571,53.7437842348819,0.469148000493709,207.692307692309,65.31,8.36,19.0
Iraq,IRQ,1994,0.0355659907118372,-0.0007516255249722,3991349282.75729,3.85453244906617,198.182101881974,0.0640163712100481,448.499999999999,65.027,8.221,25.0
Iraq,IRQ,1995,0.0053767593073831,,12894029888.1122,2.12002149754704,619.135530927038,0.0156224728764523,387.310847766638,64.761,8.431,20.0
Iraq,IRQ,1996,0.0091617736960062,-0.0191111519736746,10433698621.3427,11.0207856442482,485.258492784825,0.0177267092130249,-16.1173257510572,64.618,8.516,18.0
Iraq,IRQ,1997,63.8470089465787,0.0055526507929693,20764857056.3795,21.237936128861,936.341170908421,42.3411609933623,23.0631996788727,64.241,8.269,25.0
Iraq,IRQ,1998,77.898988648591,0.0358338015096771,20617405044.2425,35.0009676190523,900.937142559106,54.3441718723701,14.7687735575528,64.405,8.064,27.0
Iraq,IRQ,1999,77.634883408788,,36881601583.8194,17.5801703743844,1560.36466710272,60.6797178341329,12.5777623393436,64.532,7.979,30.0
Iraq,IRQ,2000,75.7037742203896,-6.61645727484025e-05,48364250943.9051,16.7961344440251,1980.18916038782,49.6328214205144,4.97896213183735,64.86,8.038,35.0
Iraq,IRQ,2001,65.2733913946118,-0.0183987197639496,36176430128.8057,1.76660876568174,1435.695683789,61.5068645821631,16.3740814963262,65.292,8.249,50.0
Iraq,IRQ,2002,70.5700515170938,-0.0009900252023457,32928454672.4246,-8.20370481187175,1266.15961275094,49.1919962298936,19.316694601979,65.724,8.619,55.0
Iraq,IRQ,2003,77.3927188812537,4.56171717525217,21921569478.8163,-36.6567804383165,817.887862499622,76.8418064070126,33.6162105992383,64.834,8.959,60.0
Iraq,IRQ,2004,56.2709085305741,0.818918786960291,36633669269.3981,53.3855472887501,1328.37157628292,63.9630685911016,26.9619068193272,64.634,8.715,65.0
Iraq,IRQ,2005,54.3478705800752,1.02925980764254,50065104667.8159,1.67522863586828,1762.39360423421,61.3946697285668,36.9594809201871,64.899,8.57,70.0
Iraq,IRQ,2006,51.0319429912104,0.587900739517653,65147051918.0219,5.63829915220637,2276.55435744086,38.6185768669673,53.230962911428,64.029,8.411,75.0
Iraq,IRQ,2007,45.8998391733957,1.09391286623188,88837057319.5179,1.88853936243953,3128.99010329066,28.1930139321023,-10.0674925768978,64.428,8.646,80.0
Iraq,IRQ,2008,50.3283072215829,1.40995173662765,131614434153.505,8.22810710383277,4542.96609046032,30.7272360450006,12.6628528269228,66.465,8.466,85.0
Iraq,IRQ,2009,39.4001102563314,1.43142990859109,111657580326.315,3.37929909442771,3714.71205987194,39.2872685626584,6.8736154721255,67.834,8.415,90.0
Iraq,IRQ,2010,39.41682921428,1.00796493975113,138516722649.573,6.40256484471193,4461.75196161555,34.0806504059643,2.8777472527476,68.092,8.267,95.0
Iraq,IRQ,2011,44.4175230392819,1.12086339764167,185749664444.444,7.546471200426,5775.54229080293,27.7538051840835,5.801455370853,68.435,8.193,100.0
Iraq,IRQ,2012,44.5084353612381,1.55961531280073,218002476129.472,13.9364301737537,6477.59618450955,29.1002492300431,6.08909641595043,68.827,7.965,105.0
Iraq,IRQ,2013,39.6635365352026,-0.995279210263068,234637675128.645,7.62828592298754,6650.35282247395,27.7464818743646,1.87949800749469,69.047,9.222,80.0
Iraq,IRQ,2014,38.9417264514779,-4.45521124532956,228415656174.957,2.26368817563613,6249.39226978969,30.0407604054258,2.23597407904679,69.679,10.59,75.0
Iraq,IRQ,2015,34.5141464410956,-4.54159235443502,166774104959.102,2.60676642939541,4440.14189252367,35.0776221572159,1.39333028780309,69.977,10.865,70.0
Iraq,IRQ,2016,28.1085236792986,-3.75180911604806,166743557747.671,13.7873730187089,4334.42096404188,26.4797965093784,0.556521397155511,68.683,10.82,65.0
Iraq,IRQ,2017,33.9160634134979,-2.68799428357231,187217660050.676,-1.81975035118309,4759.2846435467,25.8648489788178,0.18405889884769,69.788,13.02,60.0
Iraq,IRQ,2018,40.8026420265318,-2.14854834807913,227367469034.031,2.63385099105624,5646.68932074742,24.9991497435766,0.367441488936849,71.116,13.458,55.0
Iraq,IRQ,2019,38.0518681988838,-1.31640616709339,233636097800.338,5.51379057542323,5671.8568632942,30.9380702213968,-0.198965380023928,71.245,14.096,50.0
Iraq,IRQ,2020,27.750277551257,-1.58049696252586,180898797516.874,-12.0367930931152,4295.18945121228,29.992038843889,0.574162679425795,69.651,15.766,45.0
Iraq,IRQ,2021,37.3216528340457,-1.25770209772783,209691945713.103,1.50218070952037,4868.49431080783,24.1816154776761,6.04186489058044,70.704,16.173,70.0
Iraq,IRQ,2022,44.5259462145341,-0.726653366772653,287372232137.931,7.95904804992662,6520.73154560584,24.2328478795559,4.99476596381044,72.037,15.41,75.0
Iraq,IRQ,2023,39.6312322400043,-1.99474822313262,268881051643.549,0.517705525131191,5965.31835077761,29.8300885590124,4.35835351089586,72.324,15.239,80.0
Iraq,IRQ,2024,37.5074937454157,-2.73525447039729,279641257615.385,-1.54525198318304,6073.61032342708,33.2012497294786,-12.2969837587007,,15.293,85.0
Israel,ISR,1990,27.9465207709517,0.243482687846156,62016729540.7093,7.3151991944807,13308.311060238,32.9509014306727,17.2553348050036,76.6073170731707,,23.0
Israel,ISR,1991,23.9793403778088,0.486769098931952,70998755006.9019,7.72611510990106,14346.0810278646,31.7387408145862,19.1088798242862,76.7585365853659,13.387,20.0
Israel,ISR,1992,24.4831613459911,0.740645784472681,79457685757.166,7.7592662201412,15509.9913638817,30.4240902028808,12.0653319283457,76.5048780487805,14.08,18.0
Israel,ISR,1993,26.1045226543852,0.757489644348421,79855877174.4429,4.11675635714511,15178.8399875391,33.9095477830323,10.8838740009403,77.1536585365854,12.741,19.0
Israel,ISR,1994,26.1098656045866,0.48666464040433,90740103828.6058,7.42784528286684,16806.8353081322,33.6778940731722,12.253550985796,77.4024390243903,9.934,25.0
Israel,ISR,1995,25.8481878436735,1.27993653764054,105497418058.646,6.60292466276256,19025.6840502517,33.5412193312938,9.93389990557126,77.4512195121951,8.782,20.0
Israel,ISR,1996,25.4379943512674,1.21363908773481,115116595544.694,5.83943847597874,20224.2789080629,32.6931414218062,11.4585122831129,78.1048780487805,8.455,18.0
Israel,ISR,1997,26.282671247824,1.36765643310041,119459826346.611,3.61234610744576,20469.4699017497,31.2847740121409,8.95499383477184,78.0,9.751,25.0
